0.970443 30 1634732570
0.616698 30 1634732576
0.955556 30 1634734727
0.60367 30 1634734733
0.660569 30 1634734762
0.630303 30 1634734791
0.551527 30 1634734820
0.951219 30 1634734906
0.771429 30 1634734912
0.714588 30 1634734941
0.713983 30 1634734971
0.354839 30 1634735000
0.358896 30 1634735029
0.564103 30 1634735059
0 30 1634735322
0.65 30 1634735328
0.85 30 1634735358
0.65 30 1634735387
