0 1634732644
0 1634732645
0 1634732704
0.779613 1634734733
0.739932 1634734762
0.712524 1634734791
0.680325 1634734821
0.861324 1634734912
0.812412 1634734941
0.787805 1634734971
0.701212 1634735000
0.644159 1634735030
0.632722 1634735059
0.325 1634735328
0.5 1634735358
0.5375 1634735388
